#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 320 200
# Band-Index    1
   0.30234     30.552705     30.590946
   0.29836     30.531560     30.557535
   0.29438     30.508738     30.530982
   0.29040     30.484711     30.507464
   0.28643     30.459805     30.483031
   0.28245     30.443515     30.467519
   0.27847     30.458841     30.482765
   0.27449     30.473724     30.497565
   0.27051     30.488129     30.511886
   0.26653     30.502007     30.525680
   0.26256     30.515302     30.538893
   0.25858     30.527943     30.551459
   0.25460     30.539845     30.563297
   0.25062     30.527936     30.568505
   0.24664     30.501915     30.542804
   0.24267     30.476026     30.517217
   0.23869     30.450285     30.491760
   0.23471     30.424697     30.466440
   0.23073     30.399275     30.441268
   0.22675     30.374021     30.416249
   0.22278     30.348946     30.391393
   0.21880     30.334909     30.366705
   0.21482     30.357703     30.387270
   0.21084     30.380603     30.410172
   0.20686     30.403609     30.433179
   0.20288     30.426720     30.456292
   0.19891     30.449931     30.479508
   0.19493     30.473238     30.502822
   0.19095     30.496637     30.526231
   0.18697     30.501239     30.529001
   0.18299     30.488112     30.515991
   0.17902     30.474999     30.502968
   0.17504     30.462013     30.490052
   0.17106     30.449270     30.477361
   0.16708     30.436889     30.465018
   0.16310     30.425027     30.453181
   0.15913     30.413869     30.442036
   0.15515     30.403674     30.431846
   0.15117     30.394814     30.422991
   0.14719     30.387834     30.416028
   0.14321     30.383503     30.411752
   0.13923     30.382773     30.411151
   0.13526     30.386486     30.415088
   0.13128     30.394880     30.422142
   0.12730     30.374476     30.398478
   0.12332     30.350972     30.375096
   0.11934     30.327801     30.352042
   0.11537     30.305003     30.329358
   0.11139     30.282620     30.307087
   0.10741     30.260689     30.285266
   0.10343     30.239250     30.266183
   0.09945     30.234236     30.264064
   0.09548     30.233580     30.263308
   0.09150     30.234518     30.264129
   0.08752     30.237211     30.266688
   0.08354     30.241741     30.271072
   0.07956     30.248103     30.277285
   0.07558     30.252088     30.284934
   0.07161     30.228794     30.261465
   0.06763     30.205954     30.238456
   0.06365     30.183612     30.215956
   0.05967     30.161819     30.194017
   0.05569     30.140633     30.172697
   0.05172     30.120120     30.152065
   0.04774     30.100349     30.132189
   0.04376     30.081401     30.113151
   0.03978     30.063362     30.095038
   0.03580     30.046315     30.077929
   0.03183     30.030346     30.061908
   0.02785     30.015531     30.047046
   0.02387     30.001927     30.033394
   0.01989     29.989561     30.020972
   0.01591     29.978419     30.009762
   0.01193     29.968454     29.999710
   0.00796     29.959571     29.990721
   0.00398     29.952985     29.982656
   0.00000     29.952363     29.978890
 
# Band-Index  141
   0.00000     30.532169     30.561920
   0.00398     30.516573     30.546254
   0.00796     30.500959     30.530563
   0.01193     30.485323     30.514845
   0.01591     30.469665     30.499101
   0.01989     30.453988     30.483332
   0.02387     30.438299     30.467550
   0.02785     30.422612     30.451769
   0.03183     30.406949     30.436013
   0.03580     30.391338     30.420312
   0.03978     30.375821     30.404711
   0.04376     30.360451     30.389269
   0.04774     30.345302     30.374061
   0.05172     30.330462     30.359180
   0.05569     30.316051     30.344751
   0.05967     30.302204     30.330912
   0.06365     30.289092     30.317838
   0.06763     30.276911     30.305726
   0.07161     30.265872     30.294786
   0.07558     30.256202     30.285241
   0.07956     30.275797     30.308827
   0.08354     30.299884     30.333103
   0.08752     30.324320     30.357733
   0.09150     30.349079     30.382690
   0.09548     30.374135     30.407948
   0.09945     30.399470     30.433488
   0.10343     30.425058     30.459282
   0.10741     30.450884     30.485315
   0.11139     30.476931     30.510665
   0.11537     30.460322     30.490108
   0.11934     30.440931     30.470568
   0.12332     30.423058     30.452497
   0.12730     30.407397     30.436584
   0.13128     30.398269     30.423772
   0.13526     30.422300     30.446036
   0.13923     30.446511     30.470096
   0.14321     30.470835     30.494250
   0.14719     30.495184     30.518400
   0.15117     30.519439     30.542415
   0.15515     30.543433     30.566105
   0.15913     30.566916     30.589184
   0.16310     30.589496     30.611198
   0.16708     30.610543     30.631417
   0.17106     30.614622     30.644357
   0.17504     30.590951     30.620639
   0.17902     30.567292     30.596946
   0.18299     30.543675     30.573303
   0.18697     30.520119     30.549727
   0.19095     30.514251     30.541868
   0.19493     30.526999     30.554433
   0.19891     30.539310     30.566513
   0.20288     30.550955     30.577871
   0.20686     30.561658     30.588223
   0.21084     30.571083     30.597228
   0.21482     30.578844     30.604509
   0.21880     30.584553     30.603730
   0.22278     30.587902     30.605289
   0.22675     30.588738     30.609303
   0.23073     30.587116     30.610981
   0.23471     30.583229     30.606850
   0.23869     30.577382     30.600854
   0.24267     30.569870     30.593269
   0.24664     30.560970     30.584352
   0.25062     30.550903     30.574307
   0.25460     30.554080     30.594309
   0.25858     30.580332     30.620201
   0.26256     30.606674     30.646161
   0.26653     30.633086     30.672166
   0.27051     30.659541     30.698187
   0.27449     30.686001     30.724183
   0.27847     30.712429     30.750113
   0.28245     30.738759     30.775902
   0.28643     30.764904     30.799062
   0.29040     30.780843     30.802921
   0.29438     30.787906     30.807685
   0.29836     30.792944     30.813254
   0.30234     30.791436     30.819555
   0.30632     30.780699     30.823591
   0.31029     30.758303     30.805805
   0.31427     30.728602     30.779511
   0.31427     30.728602     30.779511
   0.32125     30.759060     30.810956
   0.32823     30.809635     30.843882
   0.33520     30.826765     30.846037
   0.34218     30.829589     30.848698
   0.34916     30.832513     30.851415
   0.35613     30.827462     30.853525
   0.36311     30.815237     30.854149
   0.37009     30.803471     30.850340
   0.37706     30.793245     30.840743
   0.38404     30.784996     30.832834
   0.39102     30.778726     30.826536
   0.39799     30.774209     30.811699
   0.40497     30.771147     30.795046
   0.41195     30.759052     30.777602
   0.41892     30.741745     30.760310
   0.42590     30.710493     30.737050
   0.43288     30.673230     30.699655
   0.43985     30.634711     30.661040
   0.44683     30.595752     30.622023
   0.45381     30.557054     30.583304
   0.46078     30.519183     30.545455
   0.46776     30.498313     30.519845
   0.47474     30.490960     30.514676
   0.48171     30.473121     30.498514
   0.48869     30.445869     30.472342
   0.49567     30.470161     30.506188
   0.50264     30.530002     30.559760
   0.50962     30.564962     30.588488
   0.51660     30.580693     30.600931
   0.52357     30.587505     30.606229
   0.53055     30.590716     30.608633
   0.53753     30.592705     30.610099
   0.54450     30.594936     30.611914
   0.55148     30.599024     30.615611
   0.55846     30.607868     30.624046
   0.56543     30.635341     30.673123
   0.57241     30.713134     30.758060
   0.57939     30.814885     30.863114
   0.58636     30.927862     30.977322
   0.59334     30.960273     30.981380
   0.60032     30.984697     31.009478
   0.60729     30.991057     31.027721
   0.61427     30.996455     31.030880
   0.62125     31.000390     31.032220
   0.62822     31.002159     31.031032
   0.63520     31.000832     31.026470
   0.64218     30.995308     31.017655
   0.64915     30.984527     31.003865
   0.65613     30.967792     30.984728
   0.66311     30.944984     30.960291
   0.67009     30.916528     30.930952
   0.67706     30.883168     30.897307
   0.68404     30.853418     30.872667
   0.69102     30.868459     30.884700
   0.69799     30.893584     30.907108
   0.70497     30.928319     30.939686
   0.71195     30.972750     30.982982
   0.71892     31.025501     31.035715
   0.72590     31.025636     31.052139
   0.73288     31.018536     31.045051
   0.73985     31.008591     31.035046
   0.74683     30.995629     31.021945
   0.75381     30.979651     31.005747
   0.76078     30.969338     30.986670
   0.76776     30.982876     30.997950
   0.77474     30.994886     31.009569
   0.78171     31.005470     31.019819
   0.78869     31.014725     31.028788
   0.79567     31.022748     31.036570
   0.80264     31.029639     31.043259
   0.80962     31.035499     31.048953
   0.81660     31.040445     31.053765
   0.82357     31.044582     31.057796
   0.83055     31.048018     31.061152
   0.83753     31.050870     31.063949
   0.84450     31.053258     31.066301
   0.85148     31.055284     31.068312
   0.85846     31.057055     31.070086
   0.86543     31.058690     31.071742
   0.86543     31.058690     31.071742
   0.86941     31.080560     31.093537
   0.87339     31.101869     31.114818
   0.87737     31.122653     31.135616
   0.88135     31.142946     31.155958
   0.88532     31.162753     31.175848
   0.88930     31.182097     31.195306
   0.89328     31.200984     31.214337
   0.89726     31.219400     31.232925
   0.90124     31.237335     31.251060
   0.90521     31.254790     31.268742
   0.90919     31.271742     31.285949
   0.91317     31.288155     31.302643
   0.91715     31.304019     31.318814
   0.92113     31.302915     31.325331
   0.92511     31.300565     31.323022
   0.92908     31.298382     31.320880
   0.93306     31.296413     31.318952
   0.93704     31.294696     31.317277
   0.94102     31.293262     31.315887
   0.94500     31.292148     31.314822
   0.94897     31.291380     31.314105
   0.95295     31.290973     31.313754
   0.95693     31.290946     31.313787
   0.96091     31.291306     31.314212
   0.96489     31.292060     31.315036
   0.96886     31.293209     31.316260
   0.97284     31.294749     31.317880
   0.97682     31.296677     31.319891
   0.98080     31.298981     31.322284
   0.98478     31.301649     31.325045
   0.98876     31.304670     31.328162
   0.99273     31.308024     31.331614
   0.99671     31.311691     31.335385
   1.00069     31.315655     31.339454
   1.00467     31.319894     31.343800
   1.00865     31.324389     31.348404
   1.01262     31.329118     31.353244
   1.01660     31.334060     31.358298
   1.02058     31.339192     31.363543
   1.02456     31.344494     31.368958
   1.02854     31.349941     31.374519
   1.03251     31.355518     31.380210
   1.03649     31.361199     31.386006
   1.04047     31.366966     31.391887
   1.04445     31.372801     31.397835
   1.04843     31.378680     31.403827
   1.05241     31.384584     31.409844
   1.05638     31.390496     31.415866
   1.06036     31.396394     31.421875
   1.06434     31.402257     31.427847
   1.06832     31.408075     31.433772
   1.07230     31.413827     31.439630
   1.07627     31.419494     31.445402
   1.08025     31.425061     31.451071
   1.08423     31.430512     31.456622
   1.08821     31.435830     31.462039
   1.09219     31.441002     31.467307
   1.09616     31.446012     31.472410
   1.10014     31.450332     31.477221
   1.10412     31.450392     31.477334
   1.10810     31.450530     31.477523
   1.11208     31.450739     31.477782
   1.11606     31.451007     31.478098
   1.12003     31.451328     31.478465
   1.12401     31.451691     31.478871
   1.12799     31.452085     31.479306
   1.13197     31.452499     31.479760
   1.13595     31.452926     31.480222
   1.13992     31.453353     31.480684
   1.14390     31.453771     31.481133
   1.14788     31.454172     31.481563
   1.15186     31.454548     31.481964
   1.15584     31.454890     31.482328
   1.15981     31.455191     31.482649
   1.16379     31.455447     31.482920
   1.16777     31.455650     31.483136
   1.17175     31.455799     31.483294
   1.17573     31.455889     31.483389
   1.17971     31.455919     31.483421
   1.17971     31.455919     31.483421
   1.18668     31.456771     31.484271
   1.19366     31.459325     31.486818
   1.20064     31.463578     31.491059
   1.20761     31.469521     31.496985
   1.21459     31.477144     31.504585
   1.22157     31.486428     31.513840
   1.22854     31.496244     31.523135
   1.23552     31.494830     31.521581
   1.24250     31.493096     31.519705
   1.24947     31.491025     31.517491
   1.25645     31.488608     31.514934
   1.26343     31.485845     31.512039
   1.27040     31.482745     31.508816
   1.27738     31.479325     31.505282
   1.28436     31.475606     31.501461
   1.29133     31.471621     31.497385
   1.29831     31.467400     31.493087
   1.30529     31.462986     31.488607
   1.31226     31.458421     31.483988
   1.31924     31.453759     31.479284
   1.32622     31.449057     31.474550
   1.33319     31.444380     31.469852
   1.34017     31.439803     31.465261
   1.34715     31.435414     31.460868
   1.35412     31.431313     31.456768
   1.36110     31.427618     31.453080
   1.36808     31.424472     31.449946
   1.37505     31.422040     31.447528
   1.38203     31.420515     31.446020
   1.38901     31.420120     31.445640
   1.39598     31.421102     31.446637
   1.40296     31.423731     31.449281
   1.40994     31.428278     31.453840
   1.41691     31.434999     31.460574
   1.42389     31.431422     31.443125
   1.43087     31.396378     31.407943
   1.43784     31.365458     31.376895
   1.44482     31.338874     31.350196
   1.45180     31.316630     31.327859
   1.45877     31.298552     31.309726
   1.46575     31.284328     31.295500
   1.47273     31.273574     31.284814
   1.47970     31.265883     31.277278
   1.48668     31.260858     31.272513
   1.49366     31.258125     31.270165
   1.50064     31.257344     31.269921
   1.50761     31.258185     31.271482
   1.51459     31.260273     31.274525
   1.52157     31.263008     31.278564
   1.52854     31.264958     31.282541
   1.53552     31.259886     31.282625
   1.54250     31.214611     31.254638
   1.54947     31.128533     31.174501
   1.55645     31.052411     31.093490
   1.56343     31.013043     31.041900
   1.57040     31.001645     31.021450
   1.57738     30.996694     31.012384
   1.58436     30.988056     31.002195
   1.59133     30.970921     30.984984
   1.59831     30.942457     30.957355
   1.60529     30.901777     30.917898
   1.61226     30.850133     30.867456
   1.61924     30.790092     30.808424
   1.62622     30.724522     30.743682
   1.63319     30.656104     30.675980
   1.64017     30.587319     30.607874
   1.64715     30.520641     30.541906
   1.65412     30.458836     30.480904
   1.66110     30.405342     30.428377
   1.66808     30.364676     30.388911
   1.67505     30.342247     30.367915
   1.68203     30.341957     30.369081
   1.68901     30.362103     30.390367
   1.69598     30.395568     30.424540
   1.70296     30.434393     30.463756
   1.70994     30.472143     30.501712
   1.71691     30.503687     30.533365
   1.72389     30.524747     30.554480
   1.73087     30.532169     30.561920
 
# Band-Index  142
   1.73087     30.532169     30.561920
   1.72389     30.524747     30.554480
   1.71691     30.503687     30.533365
   1.70994     30.472143     30.501712
   1.70296     30.434393     30.463756
   1.69598     30.395568     30.424540
   1.68901     30.362103     30.390367
   1.68203     30.341957     30.369081
   1.67505     30.342247     30.367915
   1.66808     30.364676     30.388911
   1.66110     30.405342     30.428377
   1.65412     30.458836     30.480904
   1.64715     30.520641     30.541906
   1.64017     30.587319     30.607874
   1.63319     30.656104     30.675980
   1.62622     30.724522     30.743682
   1.61924     30.790092     30.808425
   1.61226     30.850133     30.867456
   1.60529     30.901777     30.917899
   1.59831     30.942458     30.957355
   1.59133     30.970922     30.984985
   1.58436     30.988056     31.002195
   1.57738     30.996695     31.012384
   1.57040     31.001646     31.021450
   1.56343     31.013043     31.041901
   1.55645     31.052412     31.093490
   1.54947     31.128533     31.174501
   1.54250     31.214611     31.254638
   1.53552     31.259887     31.282626
   1.52854     31.264958     31.282541
   1.52157     31.263009     31.278564
   1.51459     31.260273     31.274526
   1.50761     31.258186     31.271482
   1.50064     31.257345     31.269921
   1.49366     31.258126     31.270166
   1.48668     31.260859     31.272513
   1.47970     31.265884     31.277278
   1.47273     31.273574     31.284814
   1.46575     31.284328     31.295500
   1.45877     31.298552     31.309726
   1.45180     31.316631     31.327860
   1.44482     31.338875     31.350196
   1.43784     31.365458     31.376895
   1.43087     31.396378     31.407943
   1.42389     31.431423     31.443125
   1.41691     31.435000     31.460574
   1.40994     31.428278     31.453840
   1.40296     31.423731     31.449281
   1.39598     31.421102     31.446637
   1.38901     31.420120     31.445640
   1.38203     31.420515     31.446020
   1.37505     31.422040     31.447528
   1.36808     31.424472     31.449946
   1.36110     31.427618     31.453080
   1.35412     31.431313     31.456768
   1.34715     31.435414     31.460868
   1.34017     31.439803     31.465261
   1.33319     31.444380     31.469852
   1.32622     31.449057     31.474550
   1.31924     31.453759     31.479284
   1.31226     31.458421     31.483988
   1.30529     31.462986     31.488607
   1.29831     31.467400     31.493087
   1.29133     31.471621     31.497385
   1.28436     31.475606     31.501461
   1.27738     31.479325     31.505282
   1.27040     31.482745     31.508816
   1.26343     31.485845     31.512039
   1.25645     31.488608     31.514934
   1.24947     31.491025     31.517491
   1.24250     31.493096     31.519705
   1.23552     31.494830     31.521581
   1.22854     31.496244     31.523135
   1.22157     31.486428     31.513840
   1.21459     31.477144     31.504585
   1.20761     31.469521     31.496985
   1.20064     31.463578     31.491059
   1.19366     31.459325     31.486818
   1.18668     31.456771     31.484271
   1.17971     31.455919     31.483421
   1.17971     31.455919     31.483421
   1.17573     31.455889     31.483389
   1.17175     31.455799     31.483294
   1.16777     31.455650     31.483136
   1.16379     31.455447     31.482920
   1.15981     31.455192     31.482649
   1.15584     31.454890     31.482328
   1.15186     31.454548     31.481964
   1.14788     31.454173     31.481563
   1.14390     31.453771     31.481134
   1.13992     31.453353     31.480684
   1.13595     31.452926     31.480223
   1.13197     31.452500     31.479760
   1.12799     31.452085     31.479306
   1.12401     31.451691     31.478871
   1.12003     31.451328     31.478465
   1.11606     31.451007     31.478098
   1.11208     31.450739     31.477782
   1.10810     31.450530     31.477524
   1.10412     31.450392     31.477334
   1.10014     31.450332     31.477221
   1.09616     31.446012     31.472410
   1.09219     31.441002     31.467307
   1.08821     31.435830     31.462039
   1.08423     31.430512     31.456622
   1.08025     31.425061     31.451071
   1.07627     31.419494     31.445402
   1.07230     31.413827     31.439630
   1.06832     31.408075     31.433772
   1.06434     31.402257     31.427847
   1.06036     31.396394     31.421875
   1.05638     31.390496     31.415866
   1.05241     31.384584     31.409844
   1.04843     31.378680     31.403827
   1.04445     31.372801     31.397835
   1.04047     31.366967     31.391887
   1.03649     31.361199     31.386006
   1.03251     31.355518     31.380210
   1.02854     31.349941     31.374519
   1.02456     31.344494     31.368959
   1.02058     31.339192     31.363543
   1.01660     31.334060     31.358298
   1.01262     31.329118     31.353244
   1.00865     31.324390     31.348405
   1.00467     31.319894     31.343800
   1.00069     31.315655     31.339454
   0.99671     31.311691     31.335385
   0.99273     31.308024     31.331615
   0.98876     31.304670     31.328162
   0.98478     31.301650     31.325045
   0.98080     31.298981     31.322284
   0.97682     31.296677     31.319891
   0.97284     31.294749     31.317880
   0.96886     31.293209     31.316260
   0.96489     31.292060     31.315036
   0.96091     31.291306     31.314212
   0.95693     31.290946     31.313787
   0.95295     31.290974     31.313755
   0.94897     31.291380     31.314105
   0.94500     31.292149     31.314822
   0.94102     31.293262     31.315888
   0.93704     31.294696     31.317277
   0.93306     31.296413     31.318952
   0.92908     31.298382     31.320880
   0.92511     31.300565     31.323023
   0.92113     31.302915     31.325331
   0.91715     31.304019     31.318814
   0.91317     31.288155     31.302643
   0.90919     31.271742     31.285949
   0.90521     31.254790     31.268742
   0.90124     31.237335     31.251060
   0.89726     31.219400     31.232925
   0.89328     31.200984     31.214337
   0.88930     31.182097     31.195306
   0.88532     31.162753     31.175848
   0.88135     31.142946     31.155958
   0.87737     31.122654     31.135616
   0.87339     31.101869     31.114819
   0.86941     31.080560     31.093537
   0.86543     31.058691     31.071742
   0.86543     31.058691     31.071742
   0.85846     31.060291     31.073379
   0.85148     31.061959     31.075098
   0.84450     31.063786     31.076993
   0.83753     31.065872     31.079164
   0.83055     31.068315     31.081709
   0.82357     31.071193     31.084710
   0.81660     31.074585     31.088247
   0.80962     31.078564     31.092395
   0.80264     31.083192     31.097223
   0.79567     31.088523     31.102788
   0.78869     31.094599     31.109140
   0.78171     31.101453     31.116319
   0.77474     31.109095     31.124345
   0.76776     31.117510     31.133216
   0.76078     31.126690     31.142940
   0.75381     31.136569     31.153468
   0.74683     31.147057     31.164739
   0.73985     31.158021     31.176654
   0.73288     31.144892     31.156644
   0.72590     31.083776     31.094638
   0.71892     31.030164     31.056597
   0.71195     31.032425     31.058743
   0.70497     31.032711     31.058879
   0.69799     31.031284     31.057270
   0.69102     31.028370     31.054147
   0.68404     31.024174     31.049713
   0.67706     31.018887     31.044161
   0.67009     31.012706     31.037685
   0.66311     31.005846     31.030503
   0.65613     30.998550     31.022855
   0.64915     30.991084     31.015012
   0.64218     31.022073     31.047731
   0.63520     31.072680     31.097940
   0.62822     31.124049     31.148890
   0.62125     31.175309     31.199730
   0.61427     31.137314     31.155254
   0.60729     31.071288     31.088107
   0.60032     30.993242     31.023287
   0.59334     30.977718     31.017970
   0.58636     30.962973     30.984005
   0.57939     30.962793     30.988139
   0.57241     30.955145     30.993520
   0.56543     30.947517     30.992528
   0.55846     30.939993     30.985841
   0.55148     30.932654     30.979226
   0.54450     30.925578     30.972771
   0.53753     30.918851     30.966569
   0.53055     30.912568     30.960717
   0.52357     30.906838     30.955325
   0.51660     30.836653     30.876301
   0.50962     30.760895     30.797387
   0.50264     30.704679     30.734996
   0.49567     30.674875     30.698926
   0.48869     30.662995     30.683793
   0.48171     30.659630     30.679059
   0.47474     30.660541     30.679368
   0.46776     30.664097     30.682647
   0.46078     30.669687     30.688115
   0.45381     30.677117     30.695507
   0.44683     30.686379     30.704780
   0.43985     30.697528     30.715970
   0.43288     30.710570     30.729065
   0.42590     30.725407     30.743949
   0.41892     30.745608     30.772341
   0.41195     30.769247     30.804664
   0.40497     30.776558     30.818369
   0.39799     30.793309     30.821886
   0.39102     30.808258     30.826615
   0.38404     30.820425     30.838619
   0.37706     30.829097     30.847278
   0.37009     30.834067     30.852333
   0.36311     30.835708     30.861259
   0.35613     30.834857     30.872587
   0.34916     30.838236     30.882687
   0.34218     30.844268     30.888715
   0.33520     30.838810     30.884813
   0.32823     30.824494     30.859344
   0.32125     30.823041     30.842496
   0.31427     30.822543     30.842020
   0.31427     30.822543     30.842020
   0.31029     30.814492     30.834021
   0.30632     30.806921     30.826505
   0.30234     30.799912     30.830233
   0.29836     30.793546     30.828782
   0.29438     30.788657     30.822397
   0.29040     30.783062     30.813005
   0.28643     30.770782     30.801454
   0.28245     30.759204     30.789010
   0.27847     30.746563     30.775404
   0.27449     30.733167     30.761121
   0.27051     30.719255     30.746372
   0.26653     30.705035     30.731344
   0.26256     30.690693     30.716209
   0.25858     30.676421     30.701145
   0.25460     30.662410     30.686334
   0.25062     30.648882     30.671985
   0.24664     30.636062     30.658316
   0.24267     30.624199     30.645569
   0.23869     30.613565     30.634012
   0.23471     30.604441     30.623924
   0.23073     30.597111     30.615595
   0.22675     30.591840     30.612951
   0.22278     30.588854     30.612555
   0.21880     30.588304     30.609706
   0.21482     30.590250     30.604715
   0.21084     30.594633     30.608213
   0.20686     30.601260     30.614067
   0.20288     30.609798     30.621974
   0.19891     30.619748     30.631477
   0.19493     30.630389     30.641924
   0.19095     30.640679     30.652375
   0.18697     30.649083     30.661467
   0.18299     30.653528     30.667289
   0.17902     30.651920     30.667681
   0.17504     30.643423     30.661317
   0.17106     30.629031     30.648674
   0.16708     30.638263     30.668061
   0.16310     30.661810     30.691694
   0.15913     30.685152     30.715155
   0.15515     30.708101     30.738273
   0.15117     30.730311     30.760725
   0.14719     30.719295     30.755830
   0.14321     30.691786     30.728111
   0.13923     30.664401     30.700516
   0.13526     30.637148     30.673053
   0.13128     30.610032     30.645725
   0.12730     30.583069     30.618552
   0.12332     30.556267     30.591539
   0.11934     30.529636     30.564697
   0.11537     30.503187     30.538037
   0.11139     30.480771     30.511572
   0.10741     30.501969     30.531941
   0.10343     30.523718     30.553745
   0.09945     30.545884     30.575946
   0.09548     30.568373     30.598455
   0.09150     30.591118     30.621206
   0.08752     30.614069     30.644149
   0.08354     30.637188     30.667248
   0.07956     30.660442     30.690468
   0.07558     30.683804     30.713780
   0.07161     30.707247     30.737154
   0.06763     30.730747     30.760561
   0.06365     30.735577     30.766954
   0.05967     30.733125     30.764543
   0.05569     30.731017     30.762479
   0.05172     30.729287     30.760794
   0.04774     30.720401     30.750503
   0.04376     30.704486     30.734588
   0.03978     30.688631     30.718729
   0.03580     30.672834     30.702923
   0.03183     30.657087     30.687162
   0.02785     30.641387     30.671443
   0.02387     30.625728     30.655759
   0.01989     30.610100     30.640100
   0.01591     30.594492     30.624455
   0.01193     30.578905     30.608826
   0.00796     30.563328     30.593199
   0.00398     30.547751     30.577565
   0.00000     30.532169     30.561920
 
# Band-Index  143
   0.00000     30.755357     30.787594
   0.00398     30.749485     30.781663
   0.00796     30.744319     30.776438
   0.01193     30.739853     30.771912
   0.01591     30.736075     30.768074
   0.01989     30.732968     30.764908
   0.02387     30.730511     30.762393
   0.02785     30.728683     30.760507
   0.03183     30.727458     30.759225
   0.03580     30.726804     30.758516
   0.03978     30.726693     30.758351
   0.04376     30.727092     30.758698
   0.04774     30.727969     30.759524
   0.05172     30.736381     30.766478
   0.05569     30.752428     30.782515
   0.05967     30.768543     30.798618
   0.06365     30.754274     30.783965
   0.06763     30.738343     30.769680
   0.07161     30.741390     30.772692
   0.07558     30.744690     30.775959
   0.07956     30.748212     30.779451
   0.08354     30.751926     30.783139
   0.08752     30.755805     30.786995
   0.09150     30.759817     30.790989
   0.09548     30.763930     30.795089
   0.09945     30.768110     30.799261
   0.10343     30.772315     30.803466
   0.10741     30.776494     30.807655
   0.11139     30.780581     30.811765
   0.11537     30.784484     30.815707
   0.11934     30.788063     30.819348
   0.12332     30.791085     30.822463
   0.12730     30.793141     30.824649
   0.13128     30.793463     30.825129
   0.13526     30.790666     30.822433
   0.13923     30.782881     30.814508
   0.14321     30.769268     30.800481
   0.14719     30.751117     30.781879
   0.15117     30.746919     30.783663
   0.15515     30.774651     30.811604
   0.15913     30.793871     30.813970
   0.16310     30.790248     30.810603
   0.16708     30.786496     30.807111
   0.17106     30.782605     30.803486
   0.17504     30.778575     30.799733
   0.17902     30.774415     30.795861
   0.18299     30.770154     30.791903
   0.18697     30.765829     30.787903
   0.19095     30.761510     30.783933
   0.19493     30.757279     30.780085
   0.19891     30.753280     30.776512
   0.20288     30.749683     30.773393
   0.20686     30.746735     30.770982
   0.21084     30.744742     30.769591
   0.21482     30.744061     30.769565
   0.21880     30.745052     30.771239
   0.22278     30.748002     30.774856
   0.22675     30.753042     30.780497
   0.23073     30.760106     30.788063
   0.23471     30.768964     30.797313
   0.23869     30.779307     30.807945
   0.24267     30.790811     30.819657
   0.24664     30.795269     30.817414
   0.25062     30.789563     30.811341
   0.25460     30.784513     30.805960
   0.25858     30.780271     30.801424
   0.26256     30.776949     30.797845
   0.26653     30.774632     30.795306
   0.27051     30.773379     30.793860
   0.27449     30.773214     30.793531
   0.27847     30.774136     30.794312
   0.28245     30.776116     30.796171
   0.28643     30.779111     30.801672
   0.29040     30.790731     30.826625
   0.29438     30.816037     30.851189
   0.29836     30.840496     30.874795
   0.30234     30.863548     30.896849
   0.30632     30.884213     30.916353
   0.31029     30.900832     30.931717
   0.31427     30.911167     30.941021
   0.31427     30.911167     30.941021
   0.32125     30.912255     30.942023
   0.32823     30.913935     30.943615
   0.33520     30.914327     30.943993
   0.34218     30.913005     30.942649
   0.34916     30.910052     30.939615
   0.35613     30.905499     30.934914
   0.36311     30.899244     30.928449
   0.37009     30.891045     30.919984
   0.37706     30.880540     30.909166
   0.38404     30.867273     30.895552
   0.39102     30.850733     30.878649
   0.39799     30.830448     30.858009
   0.40497     30.806108     30.833344
   0.41195     30.777706     30.815774
   0.41892     30.768267     30.813833
   0.42590     30.768029     30.812312
   0.43288     30.768457     30.811044
   0.43985     30.769635     30.809994
   0.44683     30.771924     30.809389
   0.45381     30.776113     30.809936
   0.46078     30.783491     30.813023
   0.46776     30.795555     30.820554
   0.47474     30.813260     30.834139
   0.48171     30.836379     30.854140
   0.48869     30.863343     30.879562
   0.49567     30.887342     30.908717
   0.50264     30.893894     30.938484
   0.50962     30.897509     30.946341
   0.51660     30.901782     30.950513
   0.52357     30.920611     30.961542
   0.53055     31.006446     31.035442
   0.53753     31.004820     31.028501
   0.54450     30.998269     31.021317
   0.55148     30.991542     31.014009
   0.55846     30.984802     31.006763
   0.56543     30.978284     30.999834
   0.57241     30.972267     30.999197
   0.57939     30.967061     31.005746
   0.58636     30.970359     31.012055
   0.59334     31.045944     31.095667
   0.60032     31.165705     31.214656
   0.60729     31.208040     31.232437
   0.61427     31.207839     31.234163
   0.62125     31.187914     31.207457
   0.62822     31.203771     31.234396
   0.63520     31.200765     31.233904
   0.64218     31.198114     31.233928
   0.64915     31.196743     31.235130
   0.65613     31.197341     31.237883
   0.66311     31.200069     31.242096
   0.67009     31.204483     31.247133
   0.67706     31.209605     31.251746
   0.68404     31.214001     31.254129
   0.69102     31.216019     31.252619
   0.69799     31.214461     31.246867
   0.70497     31.209245     31.237814
   0.71195     31.201203     31.226690
   0.71892     31.191349     31.214454
   0.72590     31.180505     31.201764
   0.73288     31.169261     31.189063
   0.73985     31.206965     31.219660
   0.74683     31.251515     31.275362
   0.75381     31.257942     31.281505
   0.76078     31.265211     31.288497
   0.76776     31.266199     31.286121
   0.77474     31.263395     31.283396
   0.78171     31.262299     31.282395
   0.78869     31.262721     31.282914
   0.79567     31.264460     31.284743
   0.80264     31.267304     31.287667
   0.80962     31.271056     31.291488
