#K-Path(1/A)         Spin-Up(eV)   Spin-Down(eV)
# NKPTS & NBANDS: 150 160
# Band-Index    1
   1.11429     10.463032     10.610049
   1.12741     10.519769     10.590388
   1.14053     10.519679     10.569002
   1.15365     10.595267     10.589733
   1.16677     10.583402     10.669757
   1.17989     10.545223     10.734958
   1.19301     10.505534     10.721102
   1.20613     10.467082     10.704661
   1.21925     10.470028     10.686158
   1.23237     10.487951     10.662462
   1.24549     10.499817     10.614705
   1.25861     10.500267     10.552795
   1.27173     10.458418     10.531442
   1.28484     10.423041     10.496913
   1.29796     10.361331     10.488797
   1.31108     10.307143     10.479376
   1.32420     10.301024     10.466706
   1.33732     10.305104     10.453930
   1.35044     10.314598     10.487646
   1.36356     10.327298     10.521124
   1.37668     10.336883     10.552812
   1.38980     10.345914     10.581692
   1.40292     10.352845     10.569988
   1.41604     10.341971     10.485847
   1.42916     10.286415     10.484291
   1.44228     10.209739     10.464866
   1.45539     10.174321     10.379222
   1.46851     10.184400     10.305742
   1.48163     10.175273     10.288721
   1.49475     10.108871     10.254266
   1.50787     10.064313     10.208571
   1.52099     10.004632     10.177878
 
 
# Band-Index  126
   1.52099     10.123946     10.242476
   1.50787     10.109241     10.255068
   1.49475     10.176048     10.278504
   1.48163     10.203655     10.321727
   1.46851     10.208099     10.410642
   1.45539     10.205884     10.467935
   1.44228     10.244296     10.494309
   1.42916     10.331995     10.491196
   1.41604     10.418924     10.490277
   1.40292     10.417040     10.578406
   1.38980     10.396151     10.622637
   1.37668     10.378523     10.629040
   1.36356     10.374676     10.627610
   1.35044     10.386894     10.624568
   1.33732     10.404012     10.621558
   1.32420     10.420146     10.617539
   1.31108     10.432651     10.600360
   1.29796     10.440701     10.579631
   1.28484     10.463236     10.564528
   1.27173     10.514943     10.563278
   1.25861     10.549707     10.617883
   1.24549     10.600050     10.663323
   1.23237     10.629874     10.716048
   1.21925     10.656306     10.783065
   1.20613     10.682867     10.833182
   1.19301     10.709378     10.822876
   1.17989     10.730884     10.748420
   1.16677     10.677570     10.746232
   1.15365     10.621381     10.733459
   1.14053     10.639778     10.667321
   1.12741     10.589095     10.618856
   1.11429     10.584070     10.632129
   1.10117     10.587305     10.652512
   1.08806     10.598561     10.664671
   1.07494     10.699421     10.698619
   1.06182     10.750521     10.782793
   1.04870     10.774959     10.812116
   1.03558     10.780846     10.840912
   1.02246     10.787321     10.867972
   1.00934     10.799754     10.892321
   0.99622     10.818382     10.913264
   0.98310     10.841938     10.930363
   0.96998     10.868084     10.943031
   0.95686     10.880359     10.945224
   0.94374     10.866513     10.929758
   0.93062     10.876802     10.933622
   0.91751     10.894572     10.952153
   0.90439     10.912228     10.969380
   0.89127     10.928214     10.980677
   0.87815     10.940221     10.984694
   0.87815     10.940221     10.984694
   0.87159     10.932610     10.979183
   0.86503     10.922574     10.969443
   0.85847     10.909035     10.957023
   0.85191     10.891404     10.947624
   0.84535     10.875122     10.943025
   0.83879     10.868014     10.940838
   0.83223     10.866972     10.939712
   0.82567     10.867040     10.938233
   0.81911     10.863976     10.927197
   0.81255     10.849913     10.895750
   0.80599     10.821278     10.857717
   0.79943     10.784162     10.817952
   0.79287     10.743206     10.812166
   0.78631     10.711936     10.811236
   0.77975     10.724766     10.813464
   0.77319     10.740336     10.818982
   0.76663     10.757971     10.827593
   0.76007     10.777109     10.838709
   0.75351     10.797239     10.851340
   0.74694     10.817810     10.864224
   0.74038     10.837791     10.876570
   0.73382     10.853223     10.888664
   0.72726     10.857982     10.900623
   0.72070     10.856184     10.911133
   0.71414     10.850271     10.917300
   0.70758     10.840451     10.916063
   0.70102     10.827058     10.906827
   0.69446     10.810903     10.891577
   0.68790     10.793241     10.873168
   0.68134     10.775823     10.854778
   0.67478     10.761131     10.840566
   0.66822     10.752209     10.835047
   0.66166     10.750741     10.838621
   0.65510     10.755214     10.847344
   0.64854     10.762990     10.857256
   0.64198     10.777331     10.865406
   0.63542     10.816926     10.871119
   0.62886     10.844990     10.889419
   0.62230     10.836904     10.927840
   0.61574     10.823893     10.936994
   0.60918     10.810220     10.926978
   0.60262     10.796513     10.913432
   0.59606     10.783106     10.899060
   0.58950     10.770342     10.884826
   0.58294     10.758639     10.871426
   0.57638     10.748510     10.859580
   0.56982     10.740566     10.850113
   0.56326     10.735447     10.843919
   0.55670     10.733673     10.841752
   0.55670     10.733673     10.841752
   0.54534     10.731215     10.838700
   0.53398     10.724024     10.829715
   0.52262     10.712636     10.815327
   0.51126     10.697922     10.796513
   0.49989     10.681158     10.779507
   0.48853     10.668139     10.785045
   0.47717     10.689476     10.721036
   0.46581     10.642239     10.694976
   0.45445     10.622149     10.680632
   0.44309     10.626839     10.705671
   0.43173     10.639012     10.735145
   0.42037     10.650903     10.750926
   0.40900     10.655252     10.722853
   0.39764     10.635958     10.687066
   0.38628     10.600607     10.652286
   0.37492     10.565552     10.635364
   0.36356     10.622870     10.632746
   0.35220     10.652885     10.683910
   0.34084     10.639196     10.750300
   0.32948     10.630971     10.747997
   0.31811     10.630905     10.746009
   0.30675     10.655405     10.733116
   0.29539     10.697031     10.725417
   0.28403     10.666049     10.743608
   0.27267     10.661321     10.754553
   0.26131     10.671674     10.763168
   0.24995     10.681668     10.769052
   0.23859     10.666053     10.725133
   0.22722     10.606525     10.696597
   0.21586     10.568425     10.690676
   0.20450     10.560273     10.679156
   0.19314     10.539315     10.648742
   0.18178     10.497196     10.611440
   0.17042     10.455081     10.603065
   0.15906     10.402300     10.602453
   0.14770     10.352197     10.602764
   0.13633     10.314482     10.588573
   0.12497     10.309373     10.594645
   0.11361     10.320593     10.601136
   0.10225     10.335061     10.562436
   0.09089     10.326518     10.483210
   0.07953     10.285309     10.436695
   0.06817     10.242827     10.411265
   0.05681     10.209457     10.371387
   0.04544     10.199077     10.339957
   0.03408     10.181294     10.298065
   0.02272     10.142226     10.272492
   0.01136     10.109039     10.252659
   0.00000     10.123946     10.242476
 
 
# Band-Index  127
   0.00000     10.135300     10.411272
   0.01136     10.143751     10.400577
   0.02272     10.173215     10.375835
   0.03408     10.219979     10.356419
   0.04544     10.260201     10.383368
   0.05681     10.312756     10.461551
   0.06817     10.343165     10.456857
   0.07953     10.349359     10.497262
   0.09089     10.348216     10.560829
   0.10225     10.374915     10.617453
   0.11361     10.422302     10.620897
   0.12497     10.470018     10.612991
   0.13633     10.514906     10.613997
   0.14770     10.532518     10.639139
   0.15906     10.523435     10.667873
   0.17042     10.513085     10.670584
   0.18178     10.519385     10.664273
   0.19314     10.572952     10.662136
   0.20450     10.633685     10.703124
   0.21586     10.695275     10.751521
   0.22722     10.730871     10.777486
   0.23859     10.724807     10.777889
   0.24995     10.769664     10.792464
   0.26131     10.802743     10.868900
   0.27267     10.787042     10.905855
   0.28403     10.761136     10.860441
   0.29539     10.718035     10.799556
   0.30675     10.732439     10.766647
   0.31811     10.763442     10.777043
   0.32948     10.747464     10.808200
   0.34084     10.730720     10.754106
   0.35220     10.691699     10.761058
   0.36356     10.664636     10.767789
   0.37492     10.667160     10.773177
   0.38628     10.667581     10.781052
   0.39764     10.672729     10.796600
   0.40900     10.690830     10.804603
   0.42037     10.731288     10.789389
   0.43173     10.776977     10.817112
   0.44309     10.775234     10.857292
   0.45445     10.746653     10.870379
   0.46581     10.717634     10.852487
   0.47717     10.714881     10.827650
   0.48853     10.787093     10.801848
   0.49989     10.859497     10.858182
   0.51126     10.931842     10.930394
   0.52262     11.004089     11.002567
   0.53398     11.076145     11.074566
   0.54534     11.147998     11.146395
   0.55670     11.173357     11.215717
   0.55670     11.173357     11.215717
   0.56326     11.167670     11.186293
   0.56982     11.152788     11.155834
   0.57638     11.128172     11.126573
   0.58294     11.100408     11.098671
   0.58950     11.074109     11.072332
   0.59606     11.049520     11.047727
   0.60262     11.026813     11.025019
   0.60918     11.006209     11.004435
   0.61574     10.987784     10.986027
   0.62230     10.944447     10.969214
   0.62886     10.891941     10.956339
   0.63542     10.877233     10.946121
   0.64198     10.888365     10.938779
   0.64854     10.901753     10.934538
   0.65510     10.914821     10.933630
   0.66166     10.926979     10.936066
   0.66822     10.938017     10.941966
   0.67478     10.947850     10.951348
   0.68134     10.956502     10.964134
   0.68790     10.963929     10.980355
   0.69446     10.970074     10.999784
   0.70102     10.974241     11.003284
   0.70758     10.959288     10.985362
   0.71414     10.935902     10.969024
   0.72070     10.913067     10.953872
   0.72726     10.891733     10.938784
   0.73382     10.875405     10.923733
   0.74038     10.869495     10.910277
   0.74694     10.869148     10.901063
   0.75351     10.871406     10.898416
   0.76007     10.875768     10.902818
   0.76663     10.881568     10.913328
   0.77319     10.887298     10.928306
   0.77975     10.890821     10.944724
   0.78631     10.891621     10.953214
   0.79287     10.891060     10.952554
   0.79943     10.890252     10.950339
   0.80599     10.890194     10.948285
   0.81255     10.893296     10.947133
   0.81911     10.903627     10.950033
   0.82567     10.917607     10.970599
   0.83223     10.930417     10.998282
   0.83879     10.942894     11.024707
   0.84535     10.957393     11.048839
   0.85191     10.975115     11.065078
   0.85847     10.991217     11.070993
   0.86503     10.999608     11.073387
   0.87159     11.002079     11.074741
   0.87815     11.001374     11.075551
   0.87815     11.001374     11.075551
