#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 180  40
# Band-Index    1
   3.48525    -14.879720  0.840  0.000  0.018  0.000  0.000  0.000  0.007  0.000  0.000  0.866
 
 
# Band-Index    2
   3.48525    -14.158877  0.026  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.006  0.036
   3.46078    -14.157736  0.026  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.006  0.036
   3.43631    -14.154341  0.026  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.006  0.036
   3.41184    -14.148668  0.026  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.006  0.036
   3.38737    -14.140783  0.027  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.006  0.036
   3.36291    -14.130645  0.027  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.006  0.037
   3.33844    -14.118281  0.027  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.007  0.038
   3.31397    -14.103747  0.028  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.007  0.039
   3.28950    -14.087126  0.029  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.007  0.040
   3.26503    -14.068419  0.029  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.007  0.041
   3.24056    -14.047644  0.031  0.000  0.004  0.000  0.000  0.001  0.000  0.000  0.008  0.044
   3.21610    -14.024891  0.032  0.000  0.004  0.000  0.000  0.001  0.000  0.000  0.008  0.045
   3.19163    -14.000221  0.034  0.001  0.004  0.000  0.000  0.001  0.000  0.000  0.008  0.047
   3.16716    -13.973779  0.036  0.001  0.004  0.000  0.000  0.001  0.000  0.000  0.009  0.051
   3.14269    -13.945546  0.038  0.001  0.005  0.000  0.000  0.001  0.000  0.000  0.010  0.055
   3.11822    -13.915650  0.041  0.001  0.005  0.000  0.000  0.002  0.000  0.000  0.011  0.059
   3.09375    -13.884202  0.044  0.001  0.005  0.000  0.000  0.002  0.000  0.000  0.012  0.065
   3.06929    -13.851308  0.048  0.001  0.006  0.000  0.000  0.003  0.000  0.000  0.013  0.072
   3.04482    -13.817115  0.054  0.002  0.006  0.000  0.000  0.003  0.000  0.001  0.015  0.083
   3.02035    -13.781798  0.062  0.002  0.007  0.000  0.000  0.004  0.000  0.001  0.017  0.096
   2.99588    -13.745564  0.074  0.003  0.009  0.001  0.000  0.005  0.000  0.001  0.020  0.113
   2.97141    -13.708629  0.090  0.004  0.011  0.001  0.000  0.007  0.000  0.002  0.025  0.139
   2.94694    -13.671429  0.112  0.005  0.013  0.001  0.000  0.009  0.000  0.003  0.031  0.176
   2.92247    -13.634457  0.146  0.006  0.018  0.002  0.000  0.012  0.000  0.005  0.040  0.229
   2.89801    -13.598470  0.195  0.009  0.023  0.004  0.000  0.017  0.000  0.008  0.052  0.309
   2.87354    -13.564455  0.264  0.012  0.031  0.006  0.000  0.024  0.000  0.013  0.069  0.419
   2.84907    -13.533484  0.347  0.016  0.039  0.010  0.000  0.032  0.000  0.020  0.088  0.553
   2.82460    -13.506180  0.429  0.021  0.046  0.013  0.000  0.041  0.000  0.028  0.105  0.684
   2.80013    -13.482309  0.494  0.024  0.052  0.017  0.000  0.049  0.000  0.036  0.115  0.787
   2.77566    -13.461088  0.540  0.027  0.053  0.020  0.000  0.056  0.000  0.042  0.119  0.858
   2.75120    -13.441676  0.569  0.030  0.054  0.023  0.000  0.061  0.000  0.048  0.119  0.903
   2.72673    -13.423517  0.586  0.032  0.053  0.025  0.000  0.066  0.000  0.052  0.115  0.933
   2.70226    -13.406231  0.600  0.034  0.052  0.027  0.000  0.070  0.000  0.056  0.111  0.951
   2.67779    -13.389632  0.608  0.036  0.050  0.029  0.000  0.074  0.000  0.060  0.105  0.963
   2.65332    -13.373515  0.614  0.038  0.048  0.030  0.000  0.078  0.000  0.063  0.099  0.971
   2.62885    -13.357856  0.619  0.039  0.046  0.032  0.000  0.082  0.000  0.067  0.092  0.978
   2.60439    -13.342608  0.622  0.041  0.044  0.033  0.000  0.085  0.000  0.069  0.086  0.982
   2.57992    -13.327742  0.626  0.042  0.042  0.034  0.000  0.089  0.000  0.072  0.079  0.985
   2.55545    -13.313280  0.628  0.044  0.040  0.035  0.000  0.092  0.000  0.075  0.073  0.987
   2.53098    -13.299216  0.630  0.046  0.038  0.036  0.000  0.096  0.000  0.077  0.067  0.989
   2.50651    -13.285606  0.632  0.047  0.036  0.037  0.000  0.099  0.000  0.079  0.061  0.991
   2.48204    -13.272457  0.634  0.049  0.034  0.038  0.000  0.103  0.000  0.081  0.055  0.993
   2.45757    -13.259773  0.635  0.050  0.032  0.038  0.000  0.107  0.000  0.082  0.049  0.993
   2.43311    -13.247613  0.636  0.052  0.029  0.039  0.000  0.111  0.000  0.083  0.044  0.993
   2.40864    -13.235971  0.637  0.054  0.027  0.039  0.000  0.115  0.000  0.084  0.039  0.995
   2.38417    -13.224912  0.638  0.056  0.025  0.039  0.000  0.119  0.000  0.084  0.034  0.996
   2.35970    -13.214460  0.639  0.058  0.024  0.039  0.000  0.123  0.000  0.084  0.029  0.996
   2.33523    -13.204615  0.640  0.060  0.022  0.038  0.000  0.128  0.000  0.083  0.025  0.996
